Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
1255,ORD-2255,02/27/2022,03/04/2022,Standard Class,CUST-1233,James Hernandez,Corporate,United States,East,New York,Office Supplies,Labels,1300.09,5,0,281.55
1256,ORD-2256,10/20/2023,10/24/2023,Standard Class,CUST-1254,David Rodriguez,Corporate,United States,West,Washington,Technology,Copiers,1257.69,6,0,504.04
1257,ORD-2257,03/01/2022,03/07/2022,Second Class,CUST-1177,Susan Jones,Consumer,United States,Central,Michigan,Office Supplies,Paper,1886.43,7,0.1,106.89
1258,ORD-2258,10/03/2023,10/10/2023,Standard Class,CUST-1135,Charles Martin,Consumer,United States,East,Pennsylvania,Technology,Copiers,953.54,1,0.2,-135.3
1259,ORD-2259,07/23/2022,07/25/2022,Second Class,CUST-1104,William Lopez,Corporate,United States,Central,Illinois,Furniture,Tables,913.19,3,0,64.48
1260,ORD-2260,03/23/2022,03/27/2022,Second Class,CUST-1001,James Martin,Corporate,United States,East,New York,Office Supplies,Labels,31.18,3,0.5,-9.51
1261,ORD-2261,06/10/2023,06/16/2023,Standard Class,CUST-1098,Barbara Gonzalez,Consumer,United States,West,Washington,Office Supplies,Paper,642.33,8,0.2,34.85
1262,ORD-2262,11/11/2022,11/14/2022,Second Class,CUST-1203,William Johnson,Corporate,United States,East,New Jersey,Technology,Machines,1189.18,3,0.4,-343.73
1263,ORD-2263,10/10/2022,10/13/2022,Same Day,CUST-1241,David Brown,Home Office,United States,East,New York,Furniture,Furnishings,1989.91,8,0.1,612.49
1264,ORD-2264,11/15/2023,11/20/2023,Same Day,CUST-1275,Jennifer Williams,Consumer,United States,West,California,Office Supplies,Art,348.93,2,0.1,137.37
1265,ORD-2265,03/06/2023,03/08/2023,Second Class,CUST-1219,Karen Anderson,Consumer,United States,West,Oregon,Office Supplies,Labels,1149.31,8,0.15,-3.42
1266,ORD-2266,07/11/2023,07/17/2023,Standard Class,CUST-1253,Charles Anderson,Home Office,United States,West,Oregon,Furniture,Tables,1991.87,1,0.2,294.18
1267,ORD-2267,04/10/2023,04/14/2023,Second Class,CUST-1008,Richard Taylor,Corporate,United States,South,Florida,Office Supplies,Binders,1403.22,8,0.2,271.98
1268,ORD-2268,03/28/2022,04/03/2022,Standard Class,CUST-1202,William Garcia,Home Office,United States,South,North Carolina,Technology,Accessories,1682.95,4,0.1,196.69
1269,ORD-2269,07/07/2023,07/11/2023,Second Class,CUST-1038,Robert Williams,Home Office,United States,Central,Texas,Furniture,Bookcases,1874.75,5,0.4,-154.14
1270,ORD-2270,04/13/2023,04/20/2023,Same Day,CUST-1278,David Davis,Corporate,United States,Central,Michigan,Technology,Copiers,1192.4,9,0,279.28
1271,ORD-2271,02/08/2022,02/15/2022,Same Day,CUST-1129,Linda Moore,Home Office,United States,East,Pennsylvania,Furniture,Tables,668.45,10,0,126.13
1272,ORD-2272,12/12/2022,12/19/2022,First Class,CUST-1232,James Martinez,Home Office,United States,West,Oregon,Office Supplies,Labels,1473.5,9,0.3,-122.72
1273,ORD-2273,04/04/2022,04/07/2022,Second Class,CUST-1277,Richard Thomas,Home Office,United States,South,Florida,Furniture,Furnishings,1848.06,9,0.1,405.2
1274,ORD-2274,10/09/2022,10/13/2022,Same Day,CUST-1197,Joseph Thomas,Home Office,United States,East,New York,Technology,Copiers,1562.69,2,0.3,-193.36
1275,ORD-2275,06/07/2022,06/14/2022,First Class,CUST-1269,Jessica Johnson,Consumer,United States,South,Georgia,Technology,Copiers,1669.84,9,0.15,151.02
1276,ORD-2276,01/13/2023,01/14/2023,First Class,CUST-1234,Richard Gonzalez,Home Office,United States,West,California,Technology,Accessories,1394.05,6,0,223.04
1277,ORD-2277,06/21/2022,06/24/2022,Second Class,CUST-1269,David Rodriguez,Corporate,United States,East,Pennsylvania,Technology,Phones,1800.54,6,0.1,29.5
1278,ORD-2278,12/28/2022,01/04/2023,First Class,CUST-1201,Robert Moore,Consumer,United States,South,Florida,Furniture,Tables,1632.3,3,0.15,102.45
1279,ORD-2279,06/18/2022,06/21/2022,Second Class,CUST-1176,William Thomas,Corporate,United States,East,New York,Office Supplies,Art,168.42,6,0.4,2.7
1280,ORD-2280,08/15/2022,08/22/2022,Second Class,CUST-1259,Barbara Brown,Consumer,United States,West,Oregon,Office Supplies,Labels,1392.25,9,0.15,106.41
1281,ORD-2281,01/27/2022,02/02/2022,Standard Class,CUST-1165,Sarah Hernandez,Corporate,United States,South,North Carolina,Office Supplies,Storage,984.37,7,0.15,-76.1
1282,ORD-2282,01/08/2022,01/10/2022,Standard Class,CUST-1058,Thomas Jackson,Corporate,United States,Central,Michigan,Office Supplies,Paper,620.17,2,0.3,-120.93
1283,ORD-2283,07/23/2022,07/28/2022,First Class,CUST-1108,Mary Williams,Corporate,United States,South,Georgia,Furniture,Chairs,1667.72,10,0.15,406.58
1284,ORD-2284,04/10/2023,04/11/2023,Second Class,CUST-1215,Jennifer Lopez,Corporate,United States,East,New Jersey,Office Supplies,Storage,660.27,4,0.15,199.24
1285,ORD-2285,04/04/2023,04/11/2023,First Class,CUST-1045,Robert Brown,Consumer,United States,East,Pennsylvania,Furniture,Furnishings,641.47,10,0,244.02
1286,ORD-2286,09/23/2023,09/28/2023,Second Class,CUST-1245,Sarah Johnson,Consumer,United States,West,Washington,Office Supplies,Art,1896.47,10,0,501.29
1287,ORD-2287,06/11/2023,06/16/2023,Same Day,CUST-1214,Robert Hernandez,Consumer,United States,Central,Illinois,Furniture,Tables,1120.03,6,0.5,-202.71
1288,ORD-2288,03/29/2023,04/01/2023,First Class,CUST-1144,William Taylor,Home Office,United States,South,North Carolina,Office Supplies,Labels,604.31,3,0.1,107.74
1289,ORD-2289,01/08/2023,01/15/2023,First Class,CUST-1061,Thomas Jones,Consumer,United States,Central,Michigan,Technology,Copiers,1734.92,10,0.5,-224.87
1290,ORD-2290,05/20/2022,05/27/2022,Second Class,CUST-1119,Elizabeth Lopez,Consumer,United States,South,Florida,Office Supplies,Binders,22.45,1,0,9.65
1291,ORD-2291,11/30/2022,12/07/2022,Second Class,CUST-1218,Jessica Johnson,Home Office,United States,West,Oregon,Technology,Phones,641.58,1,0.1,163.1
1292,ORD-2292,10/18/2022,10/21/2022,Same Day,CUST-1074,Richard Jackson,Corporate,United States,West,Oregon,Technology,Phones,575.88,9,0.3,-44.69
1293,ORD-2293,10/15/2023,10/22/2023,First Class,CUST-1264,John Jones,Home Office,United States,West,Oregon,Office Supplies,Art,887.72,7,0.15,250.9
1294,ORD-2294,08/03/2022,08/04/2022,Second Class,CUST-1033,Patricia Jones,Consumer,United States,West,California,Office Supplies,Storage,1056.4,3,0.5,-336.36
1295,ORD-2295,10/04/2023,10/07/2023,Second Class,CUST-1213,James Taylor,Corporate,United States,West,Washington,Technology,Phones,1251.9,7,0,210.03
1296,ORD-2296,12/20/2022,12/21/2022,Second Class,CUST-1093,James Anderson,Corporate,United States,West,Washington,Furniture,Furnishings,1069.7,8,0.5,-194.48
1297,ORD-2297,01/07/2023,01/12/2023,First Class,CUST-1073,Charles Johnson,Home Office,United States,South,Florida,Office Supplies,Storage,1259.19,3,0.2,163.05
1298,ORD-2298,09/04/2022,09/10/2022,Same Day,CUST-1090,Joseph Brown,Consumer,United States,South,Georgia,Office Supplies,Labels,213.48,9,0,23.26
1299,ORD-2299,08/11/2022,08/16/2022,Second Class,CUST-1211,Jennifer Jones,Consumer,United States,West,California,Furniture,Furnishings,1314.24,1,0.1,333.0
1300,ORD-2300,03/19/2022,03/25/2022,First Class,CUST-1126,Jennifer Hernandez,Home Office,United States,South,North Carolina,Office Supplies,Labels,613.37,9,0.3,82.96
1301,ORD-2301,11/12/2022,11/15/2022,Second Class,CUST-1202,Jessica Davis,Corporate,United States,West,California,Office Supplies,Labels,841.57,8,0.2,-26.68
1302,ORD-2302,09/25/2022,10/02/2022,Same Day,CUST-1299,Patricia Garcia,Corporate,United States,East,New York,Technology,Machines,515.25,8,0.5,-141.72
1303,ORD-2303,03/27/2023,03/28/2023,Same Day,CUST-1058,Karen Anderson,Consumer,United States,West,Washington,Technology,Accessories,332.56,4,0.15,16.62
1304,ORD-2304,05/14/2022,05/16/2022,Standard Class,CUST-1281,Barbara Gonzalez,Consumer,United States,Central,Texas,Furniture,Tables,65.88,2,0.4,2.59
1305,ORD-2305,07/22/2023,07/26/2023,Same Day,CUST-1179,Thomas Jackson,Home Office,United States,East,New York,Furniture,Bookcases,1217.09,8,0.4,-162.34
1306,ORD-2306,07/09/2022,07/11/2022,Standard Class,CUST-1143,Mary Miller,Corporate,United States,Central,Texas,Technology,Machines,1278.48,1,0.2,-75.96
1307,ORD-2307,08/10/2023,08/17/2023,Second Class,CUST-1293,Barbara Garcia,Consumer,United States,South,Florida,Technology,Phones,1590.55,2,0.15,227.29
1308,ORD-2308,08/24/2023,08/30/2023,Second Class,CUST-1030,Jessica Rodriguez,Home Office,United States,West,California,Technology,Accessories,703.01,2,0,255.72
1309,ORD-2309,04/27/2023,04/28/2023,Same Day,CUST-1025,Patricia Jones,Home Office,United States,East,New York,Technology,Copiers,428.73,8,0.3,67.82
1310,ORD-2310,06/11/2022,06/12/2022,Standard Class,CUST-1046,Robert Johnson,Consumer,United States,West,California,Furniture,Tables,1734.79,8,0.4,-146.68
1311,ORD-2311,05/13/2022,05/15/2022,Same Day,CUST-1128,William Taylor,Consumer,United States,South,North Carolina,Office Supplies,Binders,93.28,1,0.3,-0.09
1312,ORD-2312,08/09/2023,08/11/2023,First Class,CUST-1267,Jennifer Anderson,Consumer,United States,West,California,Furniture,Bookcases,868.58,4,0.15,94.44
1313,ORD-2313,04/03/2022,04/06/2022,Standard Class,CUST-1296,Robert Hernandez,Home Office,United States,Central,Illinois,Furniture,Chairs,55.19,7,0.3,-4.49
1314,ORD-2314,01/20/2023,01/22/2023,Same Day,CUST-1034,Barbara Lopez,Home Office,United States,West,Oregon,Furniture,Bookcases,44.06,10,0.5,-3.84
1315,ORD-2315,05/12/2022,05/19/2022,Standard Class,CUST-1073,Linda Anderson,Corporate,United States,East,New York,Furniture,Bookcases,1392.18,1,0.2,-68.72
1316,ORD-2316,12/01/2022,12/06/2022,Standard Class,CUST-1080,John Rodriguez,Consumer,United States,South,Florida,Office Supplies,Labels,739.71,3,0.15,188.33
1317,ORD-2317,05/07/2022,05/10/2022,Second Class,CUST-1032,David Johnson,Corporate,United States,South,North Carolina,Furniture,Furnishings,1232.36,4,0.2,60.52
1318,ORD-2318,08/28/2023,08/29/2023,First Class,CUST-1164,Thomas Brown,Corporate,United States,East,New York,Office Supplies,Art,830.56,3,0.1,10.79
1319,ORD-2319,02/03/2022,02/05/2022,Same Day,CUST-1189,Richard Thomas,Corporate,United States,East,Pennsylvania,Furniture,Bookcases,126.71,10,0,42.65
1320,ORD-2320,08/28/2023,09/03/2023,First Class,CUST-1246,Jennifer Davis,Consumer,United States,East,New York,Office Supplies,Art,1558.98,6,0.15,345.67
1321,ORD-2321,01/03/2022,01/04/2022,Standard Class,CUST-1107,Thomas Brown,Consumer,United States,Central,Michigan,Office Supplies,Art,97.81,2,0,13.81
1322,ORD-2322,04/13/2022,04/17/2022,Standard Class,CUST-1279,Susan Taylor,Consumer,United States,South,North Carolina,Technology,Accessories,803.29,2,0.5,-176.76
1323,ORD-2323,04/04/2023,04/05/2023,Standard Class,CUST-1101,Mary Anderson,Home Office,United States,East,New York,Technology,Machines,304.78,2,0,18.78
1324,ORD-2324,09/10/2022,09/11/2022,First Class,CUST-1272,Mary Martinez,Corporate,United States,South,Georgia,Office Supplies,Binders,929.27,6,0.1,338.38
1325,ORD-2325,06/29/2022,06/30/2022,First Class,CUST-1229,Jennifer Lopez,Corporate,United States,Central,Michigan,Furniture,Furnishings,1411.09,1,0,346.69
1326,ORD-2326,05/24/2023,05/25/2023,Same Day,CUST-1081,Michael Martin,Corporate,United States,South,Georgia,Technology,Machines,417.08,1,0.3,20.77
1327,ORD-2327,06/02/2022,06/03/2022,Standard Class,CUST-1017,Robert Thomas,Consumer,United States,South,Georgia,Office Supplies,Art,712.94,9,0,279.3
1328,ORD-2328,04/13/2022,04/16/2022,Standard Class,CUST-1229,James Brown,Home Office,United States,South,Georgia,Office Supplies,Art,1930.51,10,0.4,171.39
1329,ORD-2329,02/08/2022,02/09/2022,First Class,CUST-1294,Sarah Williams,Consumer,United States,South,Georgia,Furniture,Bookcases,1500.56,10,0.15,365.87
1330,ORD-2330,11/21/2022,11/28/2022,First Class,CUST-1255,Mary Jackson,Corporate,United States,West,Oregon,Technology,Phones,352.52,10,0.15,26.8
1331,ORD-2331,10/26/2023,10/27/2023,First Class,CUST-1053,Susan Gonzalez,Corporate,United States,South,Georgia,Technology,Accessories,405.34,8,0.3,-43.91
1332,ORD-2332,05/12/2023,05/15/2023,Second Class,CUST-1166,Linda Davis,Corporate,United States,East,New York,Furniture,Tables,1905.57,8,0.2,82.02
1333,ORD-2333,08/20/2023,08/25/2023,Second Class,CUST-1221,James Rodriguez,Home Office,United States,West,California,Technology,Machines,1824.82,8,0.3,-297.73
1334,ORD-2334,02/22/2022,02/27/2022,Second Class,CUST-1015,Susan Johnson,Home Office,United States,East,New Jersey,Furniture,Furnishings,926.88,3,0.3,141.29
1335,ORD-2335,08/29/2022,09/01/2022,Same Day,CUST-1076,Karen Taylor,Consumer,United States,Central,Texas,Furniture,Chairs,1371.85,10,0.5,-352.84
1336,ORD-2336,11/09/2023,11/14/2023,First Class,CUST-1274,Richard Rodriguez,Consumer,United States,South,Florida,Furniture,Bookcases,70.77,2,0.5,-30.91
1337,ORD-2337,06/19/2023,06/24/2023,Same Day,CUST-1006,Thomas Lopez,Home Office,United States,East,New York,Office Supplies,Storage,1477.52,10,0.1,-62.48
1338,ORD-2338,07/08/2023,07/09/2023,Same Day,CUST-1289,Jennifer Miller,Consumer,United States,East,Pennsylvania,Furniture,Bookcases,843.39,8,0.15,42.2
1339,ORD-2339,06/11/2022,06/16/2022,Same Day,CUST-1287,Jennifer Martin,Home Office,United States,South,Florida,Furniture,Chairs,1783.07,10,0.4,-38.67
1340,ORD-2340,08/16/2023,08/22/2023,Second Class,CUST-1061,Charles Lopez,Corporate,United States,South,Florida,Technology,Copiers,1861.13,1,0.2,334.61
1341,ORD-2341,03/14/2023,03/15/2023,Second Class,CUST-1171,Elizabeth Moore,Home Office,United States,South,Georgia,Furniture,Bookcases,993.77,4,0.3,119.59
1342,ORD-2342,08/18/2023,08/25/2023,Same Day,CUST-1145,Mary Martin,Home Office,United States,Central,Illinois,Furniture,Furnishings,1719.4,7,0.4,31.33
1343,ORD-2343,09/29/2022,10/04/2022,Same Day,CUST-1006,Robert Williams,Consumer,United States,South,North Carolina,Technology,Accessories,864.32,8,0.15,103.49
1344,ORD-2344,05/26/2022,05/28/2022,Second Class,CUST-1001,Susan Rodriguez,Home Office,United States,Central,Michigan,Furniture,Furnishings,1962.64,10,0.15,15.66
1345,ORD-2345,02/14/2023,02/19/2023,First Class,CUST-1203,Susan Jones,Corporate,United States,West,California,Office Supplies,Labels,1396.41,10,0.1,532.74
1346,ORD-2346,03/12/2023,03/13/2023,Second Class,CUST-1184,Michael Brown,Home Office,United States,South,North Carolina,Technology,Phones,1250.25,2,0,456.4
1347,ORD-2347,04/21/2022,04/23/2022,Second Class,CUST-1023,William Garcia,Corporate,United States,West,Washington,Furniture,Furnishings,434.55,7,0.4,-131.45
1348,ORD-2348,12/19/2023,12/20/2023,First Class,CUST-1064,Jessica Jones,Home Office,United States,East,New York,Office Supplies,Storage,1820.92,5,0.15,22.37
1349,ORD-2349,07/17/2022,07/23/2022,Same Day,CUST-1034,James Thomas,Home Office,United States,South,Florida,Office Supplies,Binders,585.41,10,0,183.01
1350,ORD-2350,07/14/2023,07/19/2023,Second Class,CUST-1050,Joseph Moore,Corporate,United States,Central,Texas,Technology,Phones,1913.29,1,0.4,-554.54
1351,ORD-2351,06/14/2023,06/21/2023,Same Day,CUST-1193,Karen Garcia,Corporate,United States,South,North Carolina,Office Supplies,Art,1990.6,4,0.5,-752.21
1352,ORD-2352,12/17/2023,12/22/2023,First Class,CUST-1047,Thomas Gonzalez,Corporate,United States,South,Georgia,Technology,Accessories,797.7,9,0.3,1.47
1353,ORD-2353,04/24/2022,04/25/2022,First Class,CUST-1127,Mary Thomas,Home Office,United States,Central,Illinois,Office Supplies,Binders,1231.26,10,0.4,-253.38
1354,ORD-2354,03/14/2022,03/18/2022,Same Day,CUST-1107,Karen Moore,Corporate,United States,East,Pennsylvania,Office Supplies,Binders,166.43,1,0.4,-0.36
1355,ORD-2355,04/13/2022,04/18/2022,Standard Class,CUST-1026,Richard Thomas,Consumer,United States,West,Oregon,Office Supplies,Paper,1162.75,6,0.15,93.28
1356,ORD-2356,06/28/2023,07/03/2023,Same Day,CUST-1221,Richard Rodriguez,Corporate,United States,Central,Illinois,Furniture,Bookcases,507.93,5,0,43.57
1357,ORD-2357,09/26/2022,09/28/2022,Same Day,CUST-1175,Barbara Thomas,Home Office,United States,East,New York,Office Supplies,Art,38.57,5,0.5,-5.46
1358,ORD-2358,08/15/2022,08/17/2022,First Class,CUST-1133,Robert Davis,Corporate,United States,South,Georgia,Office Supplies,Storage,1564.71,10,0.5,-20.34
1359,ORD-2359,03/05/2023,03/08/2023,First Class,CUST-1118,William Martin,Consumer,United States,West,California,Technology,Accessories,1404.19,2,0,451.56
1360,ORD-2360,05/02/2022,05/04/2022,First Class,CUST-1206,Jessica Thomas,Consumer,United States,South,Georgia,Furniture,Tables,312.79,8,0.1,64.85
1361,ORD-2361,04/17/2022,04/18/2022,Same Day,CUST-1031,Thomas Rodriguez,Consumer,United States,East,New Jersey,Office Supplies,Binders,361.99,2,0.4,21.16
1362,ORD-2362,08/26/2023,08/31/2023,Standard Class,CUST-1089,Robert Miller,Home Office,United States,East,New Jersey,Furniture,Furnishings,1964.14,8,0.2,-287.23
1363,ORD-2363,10/07/2022,10/11/2022,Standard Class,CUST-1076,Jennifer Wilson,Home Office,United States,Central,Texas,Office Supplies,Binders,278.47,7,0.4,-71.47
1364,ORD-2364,06/26/2023,06/29/2023,Same Day,CUST-1273,Susan Lopez,Consumer,United States,West,Washington,Furniture,Tables,465.33,8,0.5,-71.65
1365,ORD-2365,01/13/2023,01/16/2023,First Class,CUST-1130,Sarah Davis,Corporate,United States,Central,Illinois,Technology,Accessories,1896.5,5,0.1,649.43
1366,ORD-2366,09/18/2022,09/21/2022,Standard Class,CUST-1058,Robert Miller,Consumer,United States,East,New York,Furniture,Furnishings,1309.11,8,0.15,258.76
1367,ORD-2367,10/20/2022,10/27/2022,Same Day,CUST-1225,Karen Williams,Corporate,United States,West,California,Technology,Copiers,1079.16,8,0.5,-331.28
1368,ORD-2368,10/23/2023,10/29/2023,Same Day,CUST-1087,Michael Moore,Consumer,United States,West,Washington,Technology,Machines,1360.25,8,0.1,440.21
1369,ORD-2369,11/02/2023,11/07/2023,Standard Class,CUST-1131,Richard Davis,Corporate,United States,Central,Michigan,Technology,Phones,130.95,2,0.5,-35.75
1370,ORD-2370,09/16/2023,09/23/2023,Second Class,CUST-1170,Robert Rodriguez,Consumer,United States,West,Washington,Furniture,Furnishings,1957.93,9,0.15,242.06
1371,ORD-2371,06/12/2023,06/13/2023,Standard Class,CUST-1218,Elizabeth Taylor,Corporate,United States,East,New York,Furniture,Chairs,1433.16,8,0.2,124.14
1372,ORD-2372,11/18/2023,11/21/2023,First Class,CUST-1034,Michael Moore,Corporate,United States,Central,Michigan,Office Supplies,Storage,530.69,1,0.2,-38.02
1373,ORD-2373,04/20/2022,04/21/2022,Second Class,CUST-1275,Karen Brown,Corporate,United States,West,Oregon,Office Supplies,Labels,1287.16,6,0.4,-10.83
1374,ORD-2374,09/30/2023,10/05/2023,Standard Class,CUST-1157,Robert Martin,Corporate,United States,Central,Illinois,Technology,Copiers,1162.77,9,0.3,-36.65
1375,ORD-2375,10/08/2022,10/15/2022,Same Day,CUST-1130,Mary Williams,Consumer,United States,West,Washington,Office Supplies,Binders,904.33,5,0.1,208.38
1376,ORD-2376,08/30/2023,09/03/2023,Standard Class,CUST-1282,Patricia Jones,Corporate,United States,West,California,Furniture,Tables,333.84,4,0.1,48.2
1377,ORD-2377,06/26/2022,07/01/2022,Second Class,CUST-1063,Michael Garcia,Consumer,United States,South,Florida,Furniture,Tables,1735.2,10,0,432.64
1378,ORD-2378,06/29/2022,06/30/2022,Standard Class,CUST-1024,Susan Gonzalez,Consumer,United States,East,New Jersey,Furniture,Tables,42.39,9,0.4,-3.12
1379,ORD-2379,05/05/2022,05/06/2022,First Class,CUST-1032,Richard Williams,Home Office,United States,South,Florida,Technology,Copiers,1100.0,5,0.5,-93.73
1380,ORD-2380,10/19/2023,10/20/2023,Second Class,CUST-1100,David Wilson,Corporate,United States,Central,Illinois,Office Supplies,Paper,1183.37,1,0.5,-418.65
